Date,Transect_ID,Gentry_Transect_Number,Scientific_Name,Common_Name,DBH,Comments
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.092,"Multi-stem (2), average taken for 9.1cm (3 stems)"
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.091,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.067,Multi-stem (3)
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.073,
26/07/2023,STNY_S2,1,Rhamnus_cathartica,Common_buckthorn,0.053,
26/07/2023,STNY_S2,2,Malus_pumila,Common_apple,0.057,
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.065,
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.057,Multi-stem (2)
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.061,
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.13,
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.087,
26/07/2023,STNY_S2,3,Crataegus_coccinea,Scarlet_hawthorn,0.074,
26/07/2023,STNY_S2,3,Crataegus_chrysocarpa,Fireberry_hawthorn,0.062,
26/07/2023,STNY_S2,3,Picea_glauca,White_spruce,0.421,
26/07/2023,STNY_S2,3,Rhamnus_cathartica,Common_buckthorn,0.064,Multi-stem (2)
26/07/2023,STNY_S2,3,Rhamnus_cathartica,Common_buckthorn,0.077,
26/07/2023,STNY_S2,3,Picea_glauca,White_spruce,0.416,
26/07/2023,STNY_S2,3,Picea_glauca,White_spruce,0.337,
26/07/2023,STNY_S2,4,Malus_baccata,Siberian_crabapple,0.112,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthorn,0.084,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthorn,0.119,
26/07/2023,STNY_S2,4,Dead_standing,Dead_standing,0.06,
26/07/2023,STNY_S2,4,Acer_negundo,Manitoba_maple,0.177,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthorn,0.056,
26/07/2023,STNY_S2,4,Thuja_occidentalis,Eastern_white_cedar,0.209,Multi-stem (2)
26/07/2023,STNY_S2,4,Thuja_occidentalis,Eastern_white_cedar,0.217,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthorn,0.051,
26/07/2023,STNY_S2,4,Thuja_occidentalis,Eastern_white_cedar,0.284,
26/07/2023,STNY_S2,4,Thuja_occidentalis,Eastern_white_cedar,0.288,
26/07/2023,STNY_S2,4,Acer_negundo,Manitoba_maple,0.136,
26/07/2023,STNY_S2,4,Thuja_occidentalis,Eastern_white_cedar,0.201,
26/07/2023,STNY_S2,4,Malus_pumila,Common_apple,0.092,
26/07/2023,STNY_S2,4,Dead_standing,Dead_standing,0.069,
26/07/2023,STNY_S2,4,Malus_pumila,Common_apple,0.106,
26/07/2023,STNY_S2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.102,Multi-stem (4)
26/07/2023,STNY_S2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.111,
26/07/2023,STNY_S2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.101,
26/07/2023,STNY_S2,4,Crataegus_chrysocarpa,Fireberry_hawthorn,0.242,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthron,0.09,Multi-stem (2)
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthron,0.072,
26/07/2023,STNY_S2,4,Dead_standing,Dead_standing,0.099,
26/07/2023,STNY_S2,4,Rhamnus_cathartica,Common_buckthorn,0.053,
26/07/2023,STNY_S2,4,Dead_standing,Dead_standing,0.078,
26/07/2023,STNY_S2,4,Acer_saccharum,Sugar_maple,0.061,Multi-stem (2)
26/07/2023,STNY_S2,4,Acer_saccharum,Sugar_maple,0.087,
26/07/2023,STNY_S2,4,Acer_saccharum,Sugar_maple,0.054,
